bookid	date1	date2	date3	date4
10145	2014/12/12	5~8days		
10146	2014/12/12	5~8days		
10147	2014/12/12	5~8days		
10148	2014/12/12	5~8days		
10149	2014/12/12	5~8days		
10150	2014/12/12	5~8days		
10151	2014/12/14	5~8days		
10152	2014/12/14	2周		
10153	2014/12/14	5~8days		
10154	2014/12/14	5~8days		
10155	2014/12/14	5~8days		
10156	2014/12/15	定做20天		
10157	2014/12/16	2周		
10158	2014/12/16	5~8days		
10159	2014/12/16	5~8days		
10160	2014/12/16	5~8days		
10161	2014/12/16	5~8days		
10164	2014/12/17	5~8days		
10165	2014/12/17	5~8days		
10166	2014/12/17	5~8days		
10167	2014/12/17	5~8days		
10168	2014/12/17	5~8days		
10169	2014/12/17	5~8days		
10170	2014/12/17	5~8days		
10171	2014/12/17	5~8days		
10172	2014/12/17	5~8days		
10173	2014/12/17	2-3周		
10174	2014/12/17	5~8days		
10175	2014/12/17	5~8days		
10176	2014/12/17	5~8days		
10177	2014/12/17	5~8days		
10178	2014/12/17	5~8days		
10179	2014/12/17	5~8days		
10180	2014/12/17	5~8days		
10181	2014/12/18	5~8days		
10182	2014/12/18	5~8days		
10183	2014/12/18	5~8days		
10184	2014/12/18	5~8days		
10185	2014/12/18	5~8days		
10186	2014/12/18	5~8days		
10187	2014/12/18	5~8days		
10188	2014/12/18	5~8days		
10189	2014/12/18	5~8days		
10190	2014/12/18	5~8days		
10191	2014/12/19	5~8days		
10192	2014/12/19	5~8days		
10193	2014/12/19	5~8days		
10194	2014/12/19	5~8days		
10195	2014/12/19	5~8days		
10196	2014/12/19	1月4号出运		
10197	2014/12/19	5~8days		
10198	2014/12/19	5~8days		
10199	2014/12/20	28~30days		
10200	2014/12/20	5~8days		
10201	2014/12/22	5~8days		
10202	2014/12/22	5~8days		
10203	2014/12/22	5~8days		
10204	2014/12/22	2~3周		
10205	2014/12/22	5~8days		
10206	2014/12/22	5~8days		
10207	2014/12/23	5~8days		
10208	2014/12/23	5~8days		
10209	2014/12/23	5~8days		
10210	2014/12/23	5~8days		
10211	2014/12/23	5~8days		
10212	2014/12/23	5~8days		
10213	2014/12/24	5~8days		
10214	2014/12/24	5~8days		
10215	2014/12/24	5~8days		
10216	2014/12/24	5~8days		
10217	2014/12/29	5~8days		
10218	2014/12/29	5~8days		
10219	2014/12/29	5~8days		
10220	2014/12/29	5~8days		
10221	2014/12/29	5~8days		
10222	2014/12/29	5~8days		
10223	2014/12/29	5~8days		
10224	2014/12/29	5~8days		
10225	2014/12/29	5~8days		
10226	2014/12/29	空运		
10227	2014/12/29	5~8days		
10228	2014/12/29	5~8days		
10229	2014/12/29	5~8days		
10230	2014/12/29	5~8days		
10231	2014/12/29	5~8days		
10232	2014/12/30	5~8days		
10233	2014/12/30	5~8days		
10234	2014/12/30	5~8days		
10235	2014/12/30	5~8days		
10236	2014/12/31	5~8days		
10237	2014/12/31	5~8days		
10238	2015/1/4	5~8days		
10239	2015/1/4	2周		
10240	2015/1/4	一个月		
10241	2015/1/5	海运		
10242	2015/1/5	海运		
10243	2015/1/5	十天交货海运		
10244	2015/1/5	海运		
10245	2015/1/5	5~8days		
10246	2015/1/5	5~8days		
10247	2015/1/5	5~8days		
10248	2015/1/5	海运		
10249	2015/1/6	5~8days		
10250	2015/1/6	5~8days		
10251	2015/1/6	5~8days		
10252	2015/1/6	5~8days		
10253	2015/1/6	5~8days		
10254	2015/1/6	5~8days		
10255	2015/1/6	5~8days		
10256	2015/1/6	5~8days		
10257	2015/1/6	5~8days		
10258	2015/1/6	5~8days		
10259	2015/1/6	5~8days		
10260	2015/1/6	5~8days		
10261	2015/1/6	5~8days		
10262	2015/1/7	5~8days		
10263	2015/1/7	5~8days		
10264	2015/1/7	5~8days		
10265	2015/1/7	2周		
10266	2015/1/7	5~8days		
10267	2015/1/7	5~8days		
10268	2015/1/7	5~8days		
10269	2015/1/7	5~8days		
10270	2015/1/8	空运		
10271	2015/1/8	5~8days		
10272	2015/1/8	5~8days		
10273	2015/1/8	5~8days		
10274	2015/1/8	5~8days		
10275	2015/1/8	发到姐妹公司		
10276	2015/1/8	5~8days		
10277	2015/1/8	5~8days		
10278	2015/1/8	5~8days		
10279	2015/1/8	5~8days		
10280	2015/1/8	5~8days		
10281	2015/1/8	5~8days		
10282	2015/1/9	5~8days		
10283	2015/1/9	5~8days		
10284	2015/1/9	危险品空运		
10285	2015/1/9	空运		
10286	2015/1/9	5~8days		
10287	2015/1/9	5~8days		
10288	2015/1/12	5~8days		
10289	2015/1/12	定做一个月		
10290	2015/1/12	危险品空运		
10291	2015/1/12	发到姐妹公司		
10292	2015/1/12	5~8days		
10293	2015/1/13	5~8days		
10294	2015/1/13	危险品空运		
10295	2015/1/13	5~8days		
10296	2015/1/13	三周 危险品空运		
10297	2015/1/13	5~8days		
10298	2015/1/13	5~8days		
10299	2015/1/13	5~8days		
10300	2015/1/13	2周		
10301	2015/1/13	5~8days		
10302	2015/1/13	3周		
10303	2015/1/13	5~8days		
10304	2015/1/13	5~8days		
10305	2015/1/13	5~8days		
10306	2015/1/13	5~8days		
10307	2015/1/13	5~8days		
10308	2015/1/14	5~8days		
10309	2015/1/14	5~8days		
10310	2015/1/14	5~8days		
10311	2015/1/14	5~8days		
10312	2015/1/14	海运		
10313	2015/1/14	5~8days		
10314	2015/1/14	5~8days		
10315	2015/1/14	5~8days		
10316	2015/1/14	5~8days		
10317	2015/1/14	5~8days		
10318	2015/1/15	5~8days		
10319	2015/1/15	5~8days		
10320	2015/1/15	5~8days		
10321	2015/1/15	3~4周		
10322	2015/1/15	5~8days		
10323	2015/1/15	5~8days		
10324	2015/1/16	5~8days		
10325	2015/1/16	5~8days		
10326	2015/1/16	海运		
10327	2015/1/16	海运		
10328	2015/1/19	5~8days		
10329	2015/1/19	5~8days		
10330	2015/1/19	5~8days		
10331	2015/1/19	5~8days		
10332	2015/1/19	5~8days		
10333	2015/1/19	5~8days		
10334	2015/1/19	5~8days		
10335	2015/1/19	5~8days		
10336	2015/1/20	5~8days		
10337	2015/1/20	5~8days		
10338	2015/1/20	海运		
10339	2015/1/20	5~8days		
10340	2015/1/20	5~8days		
10341	2015/1/20	5~8days		
10342	2015/1/20	5~8days		
10343	2015/1/20	5~8days		
10344	2015/1/20	5~8days		
10345	2015/1/20	5~8days		
10346	2015/1/20	危险品空运		
10347	2015/1/20	5~8days		
10348	2015/1/20	5~8days		
10349	2015/1/20	海运		
10350	2015/1/20	5~8days		
10351	2015/1/20	海运		
10352	2015/1/20	海运		
10353	2015/1/20	海运		
10354	2015/1/20	海运		
10355	2015/1/21	危险品空运		
10356	2015/1/21	5~8days		
10357	2015/1/21	5~8days		
10358	2015/1/21	海运到ST		
10359	2015/1/21	海运发到st		
10360	2015/1/21	5~8days		
10361	2015/1/22	5~8days		
10362	2015/1/22	5~8days		
10363	2015/1/22	5~8days		
10364	2015/1/22	5~8days		
10365	2015/1/22	5~8days		
10366	2015/1/22	定做		
10367	2015/1/22	5~8days		
10368	2015/1/22	5~8days		
10369	2015/1/22	5~8days		
10370	2015/1/23	海运		
10371	2015/1/23	5~8days		
10372	2015/1/23	5~8days		
10373	2015/1/23	5~8days		
10374	2015/1/23	5~8days		
10375	2015/1/23	5~8days		
10376	2015/1/23	5~8days		
10377	2015/1/23	5~8days		
10378	2015/1/26	5~8days		
10379	2015/1/26	5~8days		
10380	2015/1/26	5~8days		
10381	2015/1/26	5~8days		
10382	2015/1/26	海运		
10383	2015/1/26	海运		
10384	2015/1/26	海运		
10385	2015/1/26	5~8days		
10386	2015/1/26	海运发到DONGIN		
10387	2015/1/26	海运		
10388	2015/1/27	5~8days		
10389	2015/1/27	5~8days		
10390	2015/1/27	5~8days		
10391	2015/1/27	5~8days		
10392	2015/1/27	5~8days		
10393	2015/1/27	5~8days		
10394	2015/1/27	5~8days		
10395	2015/1/28	5~8days		
10396	2015/1/28	5~8days		
10397	2015/1/28	5~8days		
10398	2015/1/28	5~8days		
10399	2015/1/28	5~8days		
10400	2015/1/28	5~8days		
10401	2015/1/28	5~8days		
10402	2015/1/28	5~8days		
10403	2015/1/28	5~8days		
10404	2015/1/28	5~8days		
10405	2015/1/28	5~8days		
10406	2015/1/28	5~8days		
10407	2015/1/29	5~8days		
10408	2015/1/29	5~8days		
10409	2015/1/29	5~8days		
10410	2015/1/29			
10411	2015/1/29	5~8days		
10412	2015/1/29	5~8days		
10413	2015/1/29	5~8days		
10414	2015/1/29	5~8days		
10415	2015/1/29	5~8days		
10416	2015/1/29	发到st		
10417	2015/1/30	5~8days		
10418	2015/1/30	2~3周		
10419	2015/1/30	5~8days		
10420	2015/1/30	5~8days		
10421	2015/1/30	5~8days		
10422	2015/1/30	5~8days		
10423	2015/1/30	5~8days		
10424	2015/1/30	5~8days		
10425	2015/1/30	5~8days		
10426	2015/2/2	5~8days		
10427	2015/2/2	5~8days		
10428	2015/2/2	5~8days		
10429	2015/2/2	5~8days		
10430	2015/2/2	5~8days		
10431	2015/2/2	危险品空运		
10432	2015/2/2	5~8days		
10433	2015/2/2	5~8days		
10434	2015/2/2	5~8days		
10435	2015/2/2	5~8days		
10436	2015/2/2	5~8days		
10437	2015/2/2	5~8days		
10438	2015/2/2	5~8days		
10439	2015/2/2	5~8days		
10440	2015/2/2	5~8days		
10441	2015/2/3	5~8days		
10442	2015/2/3	5~8days		
10443	2015/2/3	危险品空运		
10444	2015/2/3	5~8days		
10445	2015/2/3	5~8days		
10446	2015/2/3	3周		
10447	2015/2/3	5~8days		
10448	2015/2/3	5~8days		
10449	2015/2/4	5~8days		
10450	2015/2/4	海运		
10451	2015/2/4	5~8days		
10452	2015/2/4	5~8days		
10453	2015/2/4	5~8days		
10454	2015/2/4	5~8days		
10455	2015/2/4	5~8days		
10456	2015/2/4	5~8days		
10457	2015/2/4	5~8days		
10458	2015/2/4	危险品空运		
10459	2015/2/4	5~8days		
10460	2015/2/4	5~8days		
10461	2015/2/4	5~8days		
10462	2015/2/4	5~8days		
10463	2015/2/4	5~8days		
10464	2015/2/5	5~8days		
10465	2015/2/5	5~8days		
10466	2015/2/5	5~8days		
10467	2015/2/5	5~8days		
10468	2015/2/5	5~8days		
10469	2015/2/5	5~8days		
10470	2015/2/5	5~8days		
10471	2015/2/5	5~8days		
10472	2015/2/5	5~8days		
10473	2015/2/5	5~8days		
10474	2015/2/5	5~8days		
10475	2015/2/5	5~8days		
10476	2015/2/5	5~8days		
10477	2015/2/5	海运到姐妹公司		
10478	2015/2/6	5~8days		
10479	2015/2/6	5~8days		
10480	2015/2/6	5~8days		
10481	2015/2/6	危险品空运		
10482	2015/2/6	危险品空运		
10483	2015/2/6	5~8days		
10484	2015/2/6	5~8days		
10485	2015/2/6	5~8days		
10486	2015/2/6	5~8days		
10487	2015/2/6	5~8days		
10488	2015/2/6	5~8days		
10489	2015/2/6	5~8days		
10490	2015/2/6	5~8days		
10491	2015/2/6	5~8days		
10492	2015/2/6	5~8days		
10493	2015/2/6	5~8days		
10494	2015/2/6	5~8days		
10495	2015/2/6	5~8days		
10496	2015/2/9	5~8days		
10497	2015/2/9	5~8days		
10498	2015/2/9	5~8days		
10499	2015/2/9	5~8days		
10500	2015/2/9	5~8days		
10501	2015/2/9	5~8days		
10502	2015/2/9	5~8days		
10503	2015/2/9	5~8days		
10504	2015/2/9	5~8days		
10505	2015/2/9	5~8days		
10506	2015/2/10	5~8days		
10507	2015/2/10	5~8days		
10508	2015/2/10	5~8days		
10509	2015/2/10	发到st		
10510	2015/2/10	5~8days		
10511	2015/2/10	5~8days		
10512	2015/2/11	5~8days		
10513	2015/2/11	5~8days		
10514	2015/2/11	5~8days		
10515	2015/2/11	5~8days		
10516	2015/2/11	5~8days		
10517	2015/2/11	5~8days		
10518	2015/2/12	5~8days		
10519	2015/2/12	5~8days		
10520	2015/2/12	5~8days		
10521	2015/2/12	5~8days		
10522	2015/2/12	5~8days		
10523	2015/2/13	5~8days		
10524	2015/2/13	5~8days		
10525	2015/2/13	5~8days		
10526	2015/2/13	5~8days		
10527	2015/2/13	5~8days		
10528	2015/2/13	5~8days		
10529	2015/2/15	5~8days		
10530	2015/2/15	5~8days		
10531	2015/2/15	5~8days		
10532	2015/2/15	5~8days		
10533	2015/2/15	5~8days		
10534	2015/2/15	5~8days		
10535	2015/2/15	海运		
10536	2015/2/15	海运		
10537	2015/2/15	5~8days		
10538	2015/2/15	5~8days		
10539	2015/2/15	5~8days		
10540	2015/2/23	5~8days		
10541	2015/2/23	5~8days		
10542	2015/2/23	5~8days		
10543	2015/2/23	5~8days		
10544	2015/2/23	5~8days		
10545	2015/2/23	2~3周 危险品空运		
10546	2015/2/23	5~8days		
10547	2015/2/23	5~8days		
10548	2015/2/23	5~8days		
10549	2015/2/23	5~8days		
10550	2015/2/23	5~8days		
10551	2015/2/23	5~8days		
10552	2015/2/23	5~8days		
10553	2015/2/23	5~8days		
10554	2015/2/23	5~8days		
10555	2015/2/23	5~8days		
10556	2015/2/23	5~8days		
10557	2015/2/23	3月底		
10558	2015/2/23	5~8days		
10559	2015/2/25	5~8days		
10560	2015/2/25	5~8days		
10561	2015/2/25	5~8days		
10562	2015/2/25	5~8days		
10563	2015/2/25	5~8days		
10564	2015/2/25	2~3周		
10565	2015/2/25	3周		
10566	2015/2/25	一周		
10567	2015/2/25	5~8days		
10568	2015/2/25	5~8days		
10569	2015/2/25	5~8days		
10570	2015/2/25	5~8days		
10571	2015/2/25	5~8days		
10572	2015/2/25	5~8days		
10573	2015/2/25	空运		
10574	2015/2/25	5~8days		
10575	2015/2/25	5~8days		
10576	2015/2/25	5~8days		
10577	2015/2/25	5~8days		
10578	2015/2/25	5~8days		
10579	2015/2/25	5~8days		
10580	2015/2/25	一周		
10581	2015/2/26	5~8days		
10582	2015/2/26	5~8days		
10583	2015/2/26	5~8days		
10584	2015/2/26	5~8days		
10585	2015/2/26	5~8days		
10586	2015/2/26	4周		
10587	2015/2/26	5~8days		
10588	2015/2/26	5~8days		
10589	2015/2/26	发到姐妹公司		
10590	2015/2/26	5~8days		
10591	2015/2/26	5~8days		
10592	2015/2/26	海运		
10593	2015/2/26	5~8days		
10594	2015/2/27	5~8days		
10595	2015/2/27	5~8days		
10596	2015/2/27	5~8days		
10597	2015/2/27	5~8days		
10598	2015/2/27	5~8days		
10599	2015/2/27	5~8days		
10600	2015/2/27	5~8days		
10601	2015/2/27	5~8days		
10602	2015/2/28	定做30天		
10603	2015/2/28	5~8days		
10604	2015/2/28	5~8days		
10605	2015/2/28	5~8days		
10606	2015/2/28	正确品名海运		
10607	2015/3/2	海运正确品名		
10608	2015/3/3	5~8days		
10609	2015/3/3	5~8days		
10610	2015/3/3	5~8days		
10611	2015/3/3	5~8days		
10612	2015/3/3	5~8days		
10613	2015/3/3	5~8days		
10614	2015/3/3	5~8days		
10615	2015/3/3	5~8days		
10616	2015/3/3	5~8days		
10617	2015/3/3	5~8days		
10618	2015/3/3	5~8days		
10619	2015/3/3	5~8days		
10620	2015/3/3	5~8days		
10621	2015/3/3	5~8days		
10622	2015/3/4	5~8days		
10623	2015/3/4	5~8days		
10624	2015/3/4	危险品空运		
10625	2015/3/4	4周		
10626	2015/3/4	5~8days		
10627	2015/3/4	5~8days		
10628	2015/3/4	5~8days		
10629	2015/3/4	海运到ST		
10630	2015/3/5	5~8days		
10631	2015/3/5	5~8days		
10632	2015/3/5	5~8days		
10633	2015/3/5	5~8days		
10634	2015/3/6	5~8days		
10635	2015/3/6	一个月		
10636	2015/3/6	5~8days		
10637	2015/3/6	5~8days		
10638	2015/3/6	5~8days		
10639	2015/3/6	5~8days		
10640	2015/3/6	5~8days		
10641	2015/3/6	5~8days		
10642	2015/3/6	海运(一个月)		
10643	2015/3/6	定做35-38天		
10644	2015/3/7	5~8days		
10645	2015/3/7	5~8days		
10646	2015/3/7	5~8days		
10647	2015/3/7	5~8days		
10648	2015/3/7	5~8days		
10649	2015/3/7	5~8days		
10650	2015/3/7	20天		
10651	2015/3/7	5~8days		
10652	2015/3/7	5~8days		
10653	2015/3/7	5~8days		
10654	2015/3/7	5~8days		
10655	2015/3/7	5~8days		
10656	2015/3/9	5~8days		
10657	2015/3/9	5~8days		
10658	2015/3/9	5~8days		
10659	2015/3/9	5~8days		
10660	2015/3/9	5~8days		
10661	2015/3/10	5~8days		
10662	2015/3/10	5~8days		
10663	2015/3/10	5~8days		
10664	2015/3/10	5~8days		
10665	2015/3/11	5~8days		
10666	2015/3/11	空运		
10667	2015/3/11	5~8days		
10668	2015/3/11	5~8days		
10669	2015/3/11	危险品空运		
10670	2015/3/11	5~8days		
10671	2015/3/11	5~8days		
10672	2015/3/11	5~8days		
10673	2015/3/11	5~8days		
10674	2015/3/11	5~8days		
10675	2015/3/11	5~8days		
10676	2015/3/11	5~8days		
10677	2015/3/11	5~8days		
10678	2015/3/11	5~8days		
10679	2015/3/11	5~8days		
10680	2015/3/12	5~8days		
10681	2015/3/12	5~8days		
10682	2015/3/12	2周		
10683	2015/3/12	5~8days		
10684	2015/3/12	5~8days		
10685	2015/3/12	5~8days		
10686	2015/3/12	5~8days		
10687	2015/3/12	5~8days		
10688	2015/3/12	5~8days		
10689	2015/3/12	5~8days		
10690	2015/3/13	5~8days		
10691	2015/3/13	5~8days		
10692	2015/3/13	5~8days		
10693	2015/3/13	5~8days		
10694	2015/3/13	5~8days		
10695	2015/3/13	5~8days		
10696	2015/3/13	5~8days		
10697	2015/3/16	5~8days		
10698	2015/3/16	5~8days		
10699	2015/3/16	5~8days		
10700	2015/3/16	5~8days		
10701	2015/3/16	5~8days		
10702	2015/3/16	5~8days		
10703	2015/3/16	5~8days		
10704	2015/3/16	5~8days		
10705	2015/3/16	5~8days		
10706	2015/3/16	5~8days		
10707	2015/3/16	5~8days		
10708	2015/3/17	5~8days		
10709	2015/3/17	5~8days		
10710	2015/3/17	5~8days		
10711	2015/3/17	5~8days		
10712	2015/3/17	发到姐妹公司		
10713	2015/3/17	5~8days		
10714	2015/3/17	5~8days		
10715	2015/3/17	5~8days		
10716	2015/3/17	5~8days		
10717	2015/3/17	5~8days		
10718	2015/3/17	5~8days		
10719	2015/3/17	5~8days		
10720	2015/3/17	5~8days		
10721	2015/3/17	2周		
10722	2015/3/18	5~8days		
10723	2015/3/18	5~8days		
10724	2015/3/18	5~8days		
10725	2015/3/18	5~8days		
10726	2015/3/18	5~8days		
10727	2015/3/18	5~8days		
10728	2015/3/18	5~8days		
10729	2015/3/18	5~8days		
10730	2015/3/18	5~8days		
10731	2015/3/18	5~8days		
10732	2015/3/18	快递		
10733	2015/3/18	5~8days		
10734	2015/3/18	5~8days		
10735	2015/3/18	5~8days		
10736	2015/3/18	5~8days		
10737	2015/3/18	5~8days		
10738	2015/3/18	5~8days		
10739	2015/3/19	5~8days		
10740	2015/3/19	5~8days		
10741	2015/3/20	5~8days		
10742	2015/3/20	5~8days		
10743	2015/3/22	5~8days		
10744	2015/3/22	5~8days		
10745	2015/3/22	5~8days		
10746	2015/3/22	5~8days		
10747	2015/3/22	5~8days		
10748	2015/3/22	5~8days		
10749	2015/3/22	5~8days		
10750	2015/3/22	5~8days		
10751	2015/3/22	5~8days		
10752	2015/3/22	5~8days		
10753	2015/3/22	2~3周		
10754	2015/3/22	5~8days		
10755	2015/3/22	一个月		
10756	2015/3/24	5~8days		
10757	2015/3/24	危险品空运		
10758	2015/3/24	2-3周		
10759	2015/3/24	5~8days		
10760	2015/3/24	5~8days		
10761	2015/3/24	5~8days		
10762	2015/3/24	5~8days		
10763	2015/3/24	5~8days		
10764	2015/3/24	5~8days		
10765	2015/3/24	空运		
10766	2015/3/24	5~8days		
10767	2015/3/25	5~8days		
10768	2015/3/25	5~8days		
10769	2015/3/25	5~8days		
10770	2015/3/25	5~8days		
10771	2015/3/26	5~8days		
10772	2015/3/26	5~8days		
10773	2015/3/26	5~8days		
10774	2015/3/26	5~8days		
10775	2015/3/26	5~8days		
10776	2015/3/26	5~8days		
10777	2015/3/26	5~8days		
10778	2015/3/26	5~8days		
10779	2015/3/26	5~8days		
10780	2015/3/26	5~8days		
10781	2015/3/26	5~8days		
10782	2015/3/26	5~8days		
10783	2015/3/26	5~8days		
10784	2015/3/26	空运		
10785	2015/3/26	5~8days		
10786	2015/3/26	5~8days		
10787	2015/3/27	5~8天		
10788	2015/3/27	5~8天		
10789	2015/3/27	5~8天		
10790	2015/3/27	5~8天		
10791	2015/3/27	5~8天		
10792	2015/3/27	5~8天		
10793	2015/3/27	空运		
10794	2015/3/27	5~8天		
10795	2015/3/27	5~8天		
10796	2015/3/30	5~8天		
10797	2015/3/30	5~8天		
10798	2015/3/30	5~8天		
10799	2015/3/30	5~8天		
10800	2015/3/30	5~8天		
10801	2015/3/30	5~8天		
10802	2015/3/30	5~8天		
10803	2015/3/30	5~8天		
10804	2015/3/30	5~8天		
10805	2015/3/31	5~8天		
10806	2015/3/31	5~8天		
10807	2015/3/31	5~8天		
10808	2015/3/31	5~8天		
10809	2015/3/31	5~8天		
10810	2015/3/31	5~8天		
10811	2015/3/31	5~8天		
10812	2015/3/31	5~8天		
10813	2015/3/31	5~8天		
10814	2015/3/31	5~8天		
10815	2015/4/1	5~8天		
10816	2015/4/1	2~3周		
10817	2015/4/1	5~8天		
10818	2015/4/2	5~8天		
10819	2015/4/2	5~8天		
10820	2015/4/2	空运		
10821	2015/4/2	5~8天		
10822	2015/4/2	5~8天		
10823	2015/4/2	5~8天		
10824	2015/4/2	5~8天		
10825	2015/4/2	5~8天		
10826	2015/4/3	5~8天		
10827	2015/4/3	5~8天		
10828	2015/4/3	5~8天		
10829	2015/4/3	5~8天		
10830	2015/4/3	5~8天		
10831	2015/4/6	5~8天		
10832	2015/4/6	5~8天		
10833	2015/4/6	5~8天		
10834	2015/4/6	5~8天		
10835	2015/4/6	空运		
10836	2015/4/6	5~8天		
10837	2015/4/7	5~8天		
10838	2015/4/7	5~8天		
10839	2015/4/7	5~8天		
10840	2015/4/7	5~8天		
10841	2015/4/7	5~8天		
10842	2015/4/7	5~8天		
10843	2015/4/7	5~8天		
10844	2015/4/8	5~8天		
10845	2015/4/8	5~8天		
10846	2015/4/8	5~8天		
10847	2015/4/8	5~8天		
10848	2015/4/8	5~8天		
10849	2015/4/8	发到姐妹公司		
10850	2015/4/9	5~8天		
10851	2015/4/9	5~8天		
10852	2015/4/9	5~8天		
10853	2015/4/9	5~8天		
10854	2015/4/9	海运		
10855	2015/4/9	5~8天		
10856	2015/4/10	定做		
10857	2015/4/10	5~8天		
10858	2015/4/10	5~8天		
10859	2015/4/10	5~8天		
10860	2015/4/10	5~8天		
10861	2015/4/10	5~8天		
10862	2015/4/10	5~8天		
10863	2015/4/10	5~8天		
10864	2015/4/13	5~8天		
10865	2015/4/13	5~8天		
10866	2015/4/13	5~8天		
10867	2015/4/13	5~8天		
10868	2015/4/13	5~8天		
10869	2015/4/13	5~8天		
10870	2015/4/13	5~8天		
10871	2015/4/14	5~8天		
10872	2015/4/14	5~8天		
10873	2015/4/14	5~8天		
10874	2015/4/14	5~8天		
10875	2015/4/14	5~8天		
10876	2015/4/14	5~8天		
10877	2015/4/14	海运发到DONGIN		
10878	2015/4/14	海运发到DONGIN		
10879	2015/4/14	5~8天		
10880	2015/4/14	5~8天		
10881	2015/4/15	5~8天		
10882	2015/4/15	5~8天		
10883	2015/4/15	危险品空运		
10884	2015/4/15	5~8天		
10885	2015/4/15	5~8天		
10886	2015/4/15	5~8天		
10887	2015/4/15	5~8天		
10888	2015/4/15	5~8天		
10889	2015/4/15	5~8天		
10890	2015/4/15	5~8天		
10891	2015/4/15	5~8天		
10892	2015/4/15	5~8天		
10893	2015/4/16	5~8天		
10894	2015/4/16	5~8天		
10895	2015/4/16	5~8天		
10896	2015/4/16	5~8天		
10897	2015/4/16	5~8天		
10898	2015/4/16	5~8天		
10899	2015/4/16	5~8天		
10900	2015/4/16	5~8天		
10901	2015/4/16	5~8天		
10902	2015/4/16	5~8天		
10903	2015/4/16	5~8天		
10904	2015/4/16	5~8天		
10905	2015/4/16	5~8天		
10906	2015/4/16	5~8天		
10907	2015/4/17	5~8天		
10908	2015/4/17	5~8天		
10909	2015/4/17	5~8天		
10910	2015/4/17	空运		
10911	2015/4/17	5~8天		
10912	2015/4/17	换品名海运		
10913	2015/4/19	5~8天		
10914	2015/4/19	5~8天		
10915	2015/4/19	5~8天		
10916	2015/4/19	5~8天		
10917	2015/4/19	5~8天		
10918	2015/4/19	5~8天		
10919	2015/4/20	海运		
10920	2015/4/20	5~8天		
10921	2015/4/20	5~8天		
10922	2015/4/20	海运正确品名		
10923	2015/4/20	5~8天		
10924	2015/4/20	海运发到yuhan		
10925	2015/4/20	5~8天		
10926	2015/4/20	5~8天		
10927	2015/4/21	5~8天		
10928	2015/4/21	5~8天		
10929	2015/4/21	5~8天		
10930	2015/4/21	5~8天		
10931	2015/4/21	5~8天		
10932	2015/4/21	5~8天		
10933	2015/4/21	5~8天		
10934	2015/4/21	5月初发货		
10935	2015/4/21	5~8天		
10936	2015/4/21	5~8天		
10937	2015/4/22	空运		
10938	2015/4/22	2周		
10939	2015/4/22	5~8天		
10940	2015/4/22	5~8天		
10941	2015/4/22	5~8天		
10942	2015/4/22	5~8天		
10943	2015/4/23	5~8天		
10944	2015/4/23	5~8天		
10945	2015/4/23	5~8天		
10946	2015/4/23	5~8天		
10947	2015/4/23	5~8天		
10948	2015/4/23	5~8天		
10949	2015/4/23	5~8天		
10950	2015/4/23	5~8天		
10951	2015/4/23	5~8天		
10952	2015/4/23	5~8天		
10953	2015/4/23	5~8天		
10954	2015/4/24	定做25天		
10955	2015/4/24	5~8天		
10956	2015/4/24	5~8天		
10957	2015/4/24	5~8天		
10958	2015/4/24	5~8天		
10959	2015/4/24	5~8天		
10960	2015/4/24	5~8天		
10961	2015/4/27	5~8天		
10962	2015/4/27	5~8天		
10963	2015/4/27	5~8天		
10964	2015/4/27	5~8天		
10965	2015/4/27	5~8天		
10966	2015/4/27	5~8天		
10967	2015/4/27	5~8天		
10968	2015/4/27	5~8天		
10969	2015/4/27	海运		
10970	2015/4/27	5~8天		
10971	2015/4/28	5~8天		
10972	2015/4/28	空运		
10973	2015/4/28	空运		
10974	2015/4/28	4~6周		
10975	2015/4/28	5~8天		
10976	2015/4/28	5~8天		
10977	2015/4/28	5~8天		
10978	2015/4/28	5~8天		
10979	2015/4/28	5~8天		
10980	2015/4/28	5~8天		
10981	2015/4/28	5~8天		
10982	2015/4/28	5~8天		
10983	2015/4/29	5~8天		
10984	2015/4/29	3~4周		
10985	2015/4/29	5~8天		
10986	2015/4/29	5~8天		
10987	2015/4/29	危险品空运		
10988	2015/4/29	2周		
10989	2015/4/29	空运		
10990	2015/4/29	5~8天		
10991	2015/4/29	5~8天		
10992	2015/4/29	5~8天		
10993	2015/4/29	5~8天		
10994	2015/4/29	5~8天		
10995	2015/4/29	5~8天		
10996	2015/4/30	5~8天		
10997	2015/4/30	5~8天		
10998	2015/4/30	5~8天		
10999	2015/4/30	5~8天		
11000	2015/5/4	海运		
11001	2015/5/4	5~8天		
11002	2015/5/4	5~8天		
11003	2015/5/4	5~8天		
11004	2015/5/4	5~8天		
11005	2015/5/4	5~8天		
11006	2015/5/4	5~8天		
11007	2015/5/4	5~8天		
11008	2015/5/4	5~8天		
11009	2015/5/4	5~8天		
11010	2015/5/4	5~8天		
11011	2015/5/4	5~8天		
11012	2015/5/4	5~8天		
11013	2015/5/4	5~8天		
11014	2015/5/4	5~8天		
11015	2015/5/5	5~8天		
11016	2015/5/5	5~8天		
11017	2015/5/6	5~8天		
11018	2015/5/6	5~8天		
11019	2015/5/6	5~8天		
11020	2015/5/6	5~8天		
11021	2015/5/6	5~8天		
11022	2015/5/6	5~8天		
